image,algorithm,height,width,fault_mask_found,fault_mask_path,edge_threshold_used,edge_pixel_count,skeleton_pixel_count,component_count,connected_component_mean_length_px,connected_component_median_length_px,connected_component_p90_length_px,total_skeleton_graph_length_px,endpoint_count,break_rate_endpoint_per_px,breaks_per_100px,fragmentation_components_per_100px,local_directional_continuity,bidirectional_continuity_ratio,edge_density_full,edge_density_valid_signal,branch_point_count,crossing_structure_count,junction_count_total,local_orientation_entropy,spurious_short_edge_pixel_ratio,short_component_ratio,isolated_response_ratio,isolated_component_ratio,strict_isolated_pixel_ratio,mean_edge_response,low_coherence_threshold,edge_in_low_coherence_precision,low_coherence_edge_recall,edge_low_coherence_iou,edge_low_coherence_f1,response_low_vs_other_mean_ratio,response_vs_one_minus_coherence_corr,edge_to_low_coherence_mean_distance_px,edge_near_fault_precision,fault_coverage_recall,fault_edge_f1,edge_to_fault_mean_distance_px
1397.png,LoG,512,512,FALSE,,0.154297039,41410,27021,4062,7.96827297,1,7.787005769,32367.1248,6562,0.202736574,20.27365742,12.54977087,0.951019585,0.909255764,0.157966614,0.232941998,274,459,733,0.341926694,0.373783354,0.924667651,0.177047482,0.677252585,0.043114615,0.245294407,0.676940632,0.263772672,0.151374683,0.106413909,0.192358227,0.680868205,-0.218968088,5.224457223,,,,
1397.png,Canny,512,512,FALSE,,0.9,45289,40652,1689,25.66001621,4.828427125,67.46173157,43339.76737,2975,0.068643654,6.864365409,3.897113673,0.988930404,0.978598839,0.172763824,0.239966875,247,216,463,0.401088089,0.086268818,0.640023683,0.024869625,0.396684429,0.009864213,1,0.676940632,0.401319342,0.237255909,0.175234483,0.298211949,0.97917275,-0.010451841,4.32824935,,,,
1403.png,SLoG,512,512,FALSE,,0.35,84195,50629,6162,9.18876326,2,17.48528137,56621.15921,10436,0.184312722,18.43127224,10.88285737,0.985077739,0.970945506,0.321178436,0.338344321,818,614,1432,0.443354309,0.288688301,0.82278481,0.104347311,0.535215839,0.032273993,0.499820441,0.586467505,0.376171435,0.291274048,0.19640364,0.328323375,0.957127206,-0.038927848,4.350289884,,,,
1403.png,LoG,512,512,FALSE,,0.166015774,30447,20780,3941,6.629181598,1,5,26125.60468,5858,0.224224475,22.42244753,15.08481832,0.917180002,0.851299326,0.116146088,0.127308978,174,246,420,0.369888693,0.449470645,0.957624968,0.240230991,0.735853844,0.059720885,0.268815279,0.586467505,0.237744292,0.069266974,0.0566794,0.107278328,0.677481376,-0.225383929,5.896345272,,,,
1403.png,Canny,512,512,FALSE,,0.9,64684,55545,2808,21.83313172,4,54.95168107,61307.43388,5210,0.084981538,8.498153764,4.580194965,0.989603043,0.98005221,0.246749878,0.249608364,666,443,1109,0.483141571,0.101845351,0.651709402,0.031794041,0.411680912,0.012170312,1,0.586467505,0.43814606,0.250285177,0.189473379,0.318583639,0.971681459,-0.007284333,3.838086226,,,,
1404.png,SLoG,512,512,FALSE,,0.35,142457,65342,382,251.1604391,1,9.787005769,95943.28775,1688,0.017593727,1.759372687,0.398151876,0.990029395,0.980869885,0.543430328,0.529719494,1407,2140,3547,0.418541104,0.012120841,0.90052356,0.006534847,0.722513089,0.002372134,0.521677434,0.726858163,0.419864148,0.537137121,0.308314175,0.471315195,0.991569015,-0.006567607,4.710119329,,,,
1404.png,LoG,512,512,FALSE,,0.208986089,83224,53983,4645,16.0364337,2,10.41421356,74489.23452,9532,0.1279648,12.79648,6.235800421,0.972528398,0.947094456,0.317474365,0.34685549,571,1041,1612,0.350359589,0.226460182,0.895371367,0.095029917,0.601506997,0.019117129,0.327803731,0.726858163,0.239780664,0.200859857,0.122713334,0.218601366,0.558662953,-0.325006697,5.973223053,,,,
1404.png,Canny,512,512,FALSE,,0.9,72057,65467,1700,41.46403648,7,112.7399062,70488.86202,3430,0.04866017,4.866016987,2.411728536,0.995066226,0.990269907,0.274875641,0.277394543,456,125,581,0.410917699,0.048024195,0.551176471,0.013823759,0.328823529,0.004506087,1,0.726858163,0.394315034,0.264162805,0.187913848,0.316376222,0.937416333,-0.019406147,4.883354874,,,,
1405.png,SLoG,512,512,FALSE,,0.35,136161,63922,575,149.2746198,1,12.41421356,85832.90638,2067,0.024081673,2.408167319,0.669906245,0.989901781,0.98072651,0.519412994,0.506599562,1252,1705,2957,0.344195634,0.022042489,0.876521739,0.008854541,0.624347826,0.003050593,0.519126832,0.806427658,0.376834334,0.506954628,0.275767044,0.432315672,0.988989454,-0.007965371,6.041724477,,,,
1405.png,LoG,512,512,FALSE,,0.212891012,76987,50082,3924,16.77865799,2,10.58406204,65839.45394,7654,0.116252483,11.6252483,5.959952225,0.970688045,0.944351264,0.293682098,0.320987654,548,935,1483,0.267225713,0.210674494,0.891692151,0.086498143,0.591997961,0.016672657,0.335365653,0.806427658,0.189114511,0.161200729,0.09531755,0.174045509,0.551251788,-0.29935728,7.762869598,,,,
1405.png,Canny,512,512,FALSE,,0.9,70758,66272,1588,43.85646778,6.414213562,121.7509668,69644.07083,2958,0.042473106,4.247310596,2.280165391,0.994296253,0.988848986,0.269920349,0.272060946,235,91,326,0.338161916,0.047501207,0.569269521,0.012509054,0.327455919,0.004330637,1,0.806427658,0.356614538,0.257643425,0.1758866,0.299155718,0.945867633,-0.015055963,6.18781324,,,,
1410.png,SLoG,512,512,FALSE,,0.35,78523,50731,5580,10.05074081,1.414213562,15.82842712,56083.13374,8994,0.16036907,16.036907,9.949515349,0.980416298,0.96282352,0.299541473,0.310279852,676,588,1264,0.358063072,0.26035363,0.846774194,0.101712957,0.580824373,0.032701898,0.516106665,0.65882777,0.328030741,0.254904417,0.167461161,0.286880912,0.970724606,-0.02567988,5.677320287,,,,
1410.png,LoG,512,512,FALSE,,0.154297024,39132,25658,3229,9.893872289,1,7.414213562,31947.31362,5284,0.165397318,16.53973183,10.1072661,0.948670983,0.907787045,0.149276733,0.162775089,283,427,710,0.300764352,0.310156676,0.923505729,0.151141944,0.681944875,0.035778315,0.252872437,0.65882777,0.184295446,0.075129723,0.056381287,0.106744198,0.607841056,-0.239117523,7.739832248,,,,
1410.png,Canny,512,512,FALSE,,0.9,61726,54823,2483,23.71982031,4.414213562,63.5019336,58896.31383,4418,0.075013184,7.501318355,4.215883539,0.987997711,0.976907502,0.235466003,0.233494666,413,332,745,0.402891427,0.093628587,0.657269432,0.027670868,0.404752316,0.010834869,1,0.65882777,0.386145331,0.225806788,0.166160891,0.284970782,0.96189136,-0.012141482,5.076006727,,,,
1411.png,SLoG,512,512,FALSE,,0.35,82022,51519,6261,9.14231482,2,16.3137085,57240.03309,10325,0.180380748,18.03807483,10.93814881,0.982802451,0.966653079,0.312889099,0.321959058,752,603,1355,0.4135001,0.301597469,0.836128414,0.104078107,0.538412394,0.033676896,0.49634558,0.630958331,0.354212307,0.274457613,0.182925196,0.309276017,0.973438528,-0.022983382,5.059769806,,,,
1411.png,LoG,512,512,FALSE,,0.162110269,29480,19733,3063,8.349641813,1,6.414213562,25574.95287,4714,0.184320965,18.43209653,11.97656166,0.925277472,0.867075457,0.112457275,0.122848021,172,313,485,0.352474898,0.369837328,0.940907607,0.191709319,0.715638263,0.047838646,0.264717907,0.630958331,0.242398505,0.071665327,0.058550796,0.110624443,0.704242767,-0.193997259,6.471581835,,,,
1411.png,Canny,512,512,FALSE,,0.9,64505,56177,2642,23.24550317,4,61.43158005,61414.61938,4822,0.078515507,7.851550736,4.301907309,0.988838851,0.978443135,0.246067047,0.242670228,589,354,943,0.454592496,0.095216904,0.652914459,0.029068836,0.408781226,0.011588372,1,0.630958331,0.414687419,0.242185617,0.180488499,0.30578612,0.992701389,-0.006589176,4.515413353,,,,
1412.png,SLoG,512,512,FALSE,,0.35,67784,45829,7640,6.419125697,1.414213562,11.42132034,49042.12032,11913,0.242913641,24.29136408,15.57844553,0.972070098,0.946431299,0.258575439,0.274444333,603,514,1117,0.427008122,0.409369613,0.885340314,0.165899321,0.607460733,0.048790067,0.498374611,0.487001938,0.305869797,0.201512701,0.138277561,0.242959303,0.951751498,-0.042342682,5.642500079,,,,
1412.png,LoG,512,512,FALSE,,0.185547188,22024,14364,2048,9.925292576,1,4.414213562,20326.9992,3020,0.148570872,14.85708722,10.07526975,0.921888053,0.864592036,0.084014893,0.092132791,158,223,381,0.348651201,0.313700919,0.962402344,0.184697856,0.775390625,0.051796157,0.31683442,0.487001938,0.150824288,0.033357775,0.028083379,0.054632493,0.617655085,-0.245187351,8.7865481,,,,
1412.png,Canny,512,512,FALSE,,0.9,56886,47439,2959,17.79236642,3,49.07594514,52647.61224,4914,0.093337566,9.333756634,5.620387847,0.980258882,0.962604608,0.217002869,0.214659905,544,382,926,0.518056095,0.123358418,0.682663062,0.040430869,0.444406894,0.017390754,1,0.487001938,0.419242915,0.216037044,0.166276256,0.285140429,1.044676063,0.011208436,4.458678658,,,,
1418.png,SLoG,512,512,FALSE,,0.35,114201,58301,1823,40.67074314,1.414213562,35.41665222,74142.76475,4645,0.062649404,6.26494037,2.458769923,0.988396406,0.977907755,0.435642242,0.439556348,1354,1305,2659,0.421561956,0.062400302,0.786066923,0.027460935,0.578716402,0.010308571,0.510929167,0.724028051,0.398473268,0.422650958,0.258024752,0.410206161,0.996615778,-0.005281702,4.610574822,,,,
1418.png,LoG,512,512,FALSE,,0.169922024,74370,48829,5462,11.4568142,2,10.81126984,62577.11916,10237,0.163590145,16.3590145,8.728429933,0.964744329,0.9330316,0.283699036,0.308222044,505,872,1377,0.368810654,0.297016117,0.891797876,0.116815827,0.584950568,0.025763378,0.264888197,0.724028051,0.265494774,0.197463933,0.127701388,0.226480856,0.638275068,-0.244285732,5.72657207,,,,
1418.png,Canny,512,512,FALSE,,0.9,70816,63690,2072,33.055549,5.828427125,82.81442277,68491.09752,3966,0.057905336,5.790533578,3.025210684,0.993829489,0.987957293,0.270141602,0.269191184,474,161,635,0.42601338,0.068849113,0.606660232,0.017522374,0.342181467,0.006358926,1,0.724028051,0.395626428,0.256988824,0.184540769,0.311581962,0.933349617,-0.023220693,4.680592587,,,,
142.png,SLoG,512,512,FALSE,,0.35,80775,51745,6701,8.541196158,2,13.72792206,57234.55546,11248,0.196524633,19.65246329,11.70796199,0.978596985,0.958855928,0.308132172,0.321225667,713,751,1464,0.422450244,0.323857378,0.863751679,0.12410861,0.574988808,0.03478597,0.512905955,0.524137914,0.336067273,0.255056986,0.169598253,0.290011125,0.963706961,-0.035122724,4.675902788,,,,
142.png,LoG,512,512,FALSE,,0.173829079,34050,21739,3277,8.15740642,1,6.828427125,26731.82084,5271,0.197180732,19.7180732,12.25879831,0.929090559,0.873913243,0.129890442,0.141383745,271,393,664,0.344373345,0.35999816,0.930119011,0.189567137,0.709795545,0.043240259,0.289344519,0.524137914,0.190614972,0.063673285,0.050121918,0.095459236,0.594335757,-0.276896326,6.787202452,,,,
142.png,Canny,512,512,FALSE,,0.9,59798,50809,2982,18.72226448,3.414213562,48.60315293,55829.79269,5132,0.091922247,9.192224712,5.341234234,0.982266903,0.966265819,0.228111267,0.226707622,595,445,1040,0.487046242,0.118384538,0.669684775,0.037198134,0.427900738,0.015410656,1,0.524137914,0.409866162,0.219537619,0.166809878,0.285924693,0.965135717,-0.006246648,3.881263356,,,,
1421.png,SLoG,512,512,FALSE,,0.35,99480,56592,3142,20.84568396,2.414213562,36.47523087,65497.139,5977,0.091255894,9.125589439,4.797156102,0.98728621,0.975526576,0.379486084,0.38277516,902,751,1653,0.351041228,0.116288521,0.736155315,0.041896381,0.48854233,0.014807747,0.523208082,0.76793921,0.370738729,0.354036491,0.221146716,0.362195161,0.986329777,-0.012765798,5.069101658,,,,
1421.png,LoG,512,512,FALSE,,0.19336158,57427,39144,4476,10.56580365,1.414213562,9,47292.53714,7778,0.164465695,16.44656952,9.464495396,0.958678186,0.923666462,0.21906662,0.237947746,422,624,1046,0.295606673,0.295498672,0.909964254,0.130926834,0.639857015,0.029072144,0.297676027,0.76793921,0.22905812,0.135976423,0.093284275,0.170649624,0.660949917,-0.228906329,6.59456447,,,,
1421.png,Canny,512,512,FALSE,,0.9,68341,62419,2118,31.33000158,5,83.97228714,66356.94334,3873,0.05836616,5.836616042,3.191828757,0.992085755,0.984732213,0.260700226,0.258305818,396,195,591,0.366013348,0.065380733,0.603399433,0.01952931,0.372049103,0.007369551,1,0.76793921,0.387588882,0.249770891,0.179091995,0.303779512,0.968165884,-0.01149383,4.905089424,,,,
1425.png,SLoG,512,512,FALSE,,0.35,140863,63493,382,232.4322608,1,10.35563492,88789.12362,1699,0.019135227,1.91352266,0.430232876,0.989739001,0.980769534,0.537349701,0.521335472,1286,1955,3241,0.380999535,0.013497551,0.897905759,0.006189659,0.670157068,0.002346715,0.505558133,0.762860882,0.380451855,0.523240357,0.282516119,0.440565409,0.994542453,-0.007471112,6.523898555,,,,
1425.png,LoG,512,512,FALSE,,0.185547009,68175,44332,4096,13.7980846,2,9.414213562,56516.95452,7670,0.135711488,13.57114881,7.247382728,0.964247048,0.93296039,0.260066986,0.285725683,473,797,1270,0.295713544,0.247608951,0.903808594,0.103717405,0.604492188,0.02016602,0.295431793,0.762860882,0.1816445,0.136916499,0.084681315,0.156140451,0.537081357,-0.31432427,8.959868425,,,,
1425.png,Canny,512,512,FALSE,,0.9,70640,65259,1598,43.36469399,7.414213562,123.8796031,69296.781,3096,0.0446774,4.467739995,2.306023421,0.994215369,0.988706539,0.269470215,0.272343249,336,97,433,0.371937454,0.048238557,0.549436796,0.012044316,0.307259074,0.004152684,1,0.762860882,0.367263869,0.263863349,0.181400024,0.307093314,0.957984063,-0.014310036,6.634810705,,,,
1426.png,SLoG,512,512,FALSE,,0.35,169718,51090,393,172.8628481,1,5.828427125,67935.09932,1515,0.022300696,2.230069604,0.578493303,0.975376785,0.956801722,0.647422791,0.510659843,968,1374,2342,0.239521816,0.016128401,0.938931298,0.008749266,0.755725191,0.003327461,0.458421797,0.804411876,0.3718424,0.518896158,0.276512025,0.433230584,0.997122847,-0.005296097,5.973899367,,,,
1426.png,LoG,512,512,FALSE,,0.193359524,62373,39942,2566,21.01576543,2,12,53926.45409,5488,0.101768234,10.1768234,4.758332517,0.976741254,0.955385309,0.237934113,0.343085136,487,796,1283,0.305236429,0.178133293,0.87451286,0.06832407,0.566640686,0.012943768,0.312394679,0.804411876,0.235282795,0.220588014,0.128476206,0.227698565,0.61497956,-0.23465269,6.935774206,,,,
1426.png,Canny,512,512,FALSE,,0.9,52257,48499,1247,41.00083524,7.828427125,115.2381818,51128.04154,2337,0.045708772,4.570877212,2.438974704,0.992793679,0.986061568,0.199344635,0.27073909,195,74,269,0.353068054,0.049238129,0.544506816,0.013402338,0.319967923,0.004309367,1,0.804411876,0.350394341,0.259237537,0.175088621,0.298000709,0.93254789,-0.024640597,6.21005625,,,,
1427.png,SLoG,512,512,FALSE,,0.35,123693,62035,825,97.61283155,1,14.14558441,80530.58603,2912,0.036160174,3.616017396,1.024455478,0.990811646,0.982284194,0.471851349,0.478257955,1390,1582,2972,0.344906271,0.029193197,0.867878788,0.013121625,0.652121212,0.005093899,0.512946069,0.794294047,0.367314398,0.460958287,0.256946743,0.408842688,0.993682778,-0.006850481,5.482711453,,,,
1427.png,LoG,512,512,FALSE,,0.177734539,75774,49442,4346,14.30487095,2,10.82842712,62168.96916,8450,0.135919899,13.59198988,6.990625803,0.969408572,0.942093766,0.289054871,0.315919585,535,926,1461,0.28362754,0.236499333,0.890704096,0.095384491,0.592268753,0.019356013,0.278626531,0.794294047,0.221199501,0.183367416,0.111428839,0.200514572,0.608386823,-0.259452469,6.630542646,,,,
1427.png,Canny,512,512,FALSE,,0.9,70506,65284,1677,41.14734433,6.414213562,116.8156421,69004.09644,3223,0.046707372,4.670737197,2.430290499,0.993888259,0.987975614,0.268959045,0.269330685,325,127,452,0.347909659,0.051452117,0.573643411,0.013877826,0.329159213,0.004319588,1,0.794294047,0.362435632,0.256140467,0.176578038,0.30015525,0.966586532,-0.012297428,5.454955861,,,,
1428.png,SLoG,512,512,FALSE,,0.35,121631,61166,1139,69.30389138,1,14,78937.13228,3521,0.044605117,4.460511673,1.442920419,0.989422202,0.979547461,0.463985443,0.465863756,1305,1536,2841,0.37149629,0.039597162,0.865671642,0.018588758,0.657594381,0.007160841,0.511476994,0.760800648,0.373135132,0.447786276,0.255545173,0.407066473,0.998409936,-0.005476278,5.565969154,,,,
1428.png,LoG,512,512,FALSE,,0.173828453,74705,48633,4723,12.8260762,2,10.41421356,60577.55791,8883,0.146638463,14.66384633,7.796616706,0.966175258,0.935928279,0.284976959,0.309906745,492,906,1398,0.313567787,0.260173133,0.894135084,0.104270763,0.596019479,0.022577262,0.271793067,0.760800648,0.234077293,0.186868469,0.115962859,0.20782566,0.639826245,-0.239480454,6.844186568,,,,
1428.png,Canny,512,512,FALSE,,0.9,69874,64487,1873,36.41925905,6.414213562,94.67005769,68213.2722,3512,0.051485582,5.148558172,2.745799959,0.993285477,0.98686557,0.266548157,0.265006482,336,127,463,0.374018818,0.059019647,0.57554725,0.014871214,0.324079018,0.00527238,1,0.760800648,0.362610658,0.247538511,0.172486526,0.294223468,0.933418885,-0.023790163,5.661811799,,,,
1429.png,SLoG,512,512,FALSE,,0.35,120716,61721,909,88.57949496,1,17.65685425,80518.76092,3259,0.040475039,4.047503914,1.128929444,0.990724385,0.982113057,0.460494995,0.47174317,1468,1501,2969,0.359955549,0.03180441,0.848184818,0.014322516,0.633663366,0.00542765,0.509664237,0.780925226,0.375211664,0.461012012,0.260803578,0.413710086,0.993297136,-0.007662714,5.612788161,,,,
1429.png,LoG,512,512,FALSE,,0.177734539,77199,50948,4421,15.01357467,2,11.41421356,66375.0136,8640,0.130169465,13.01694648,6.660638936,0.971863449,0.946415954,0.294490814,0.323358026,545,903,1448,0.306642234,0.232923765,0.881248586,0.093271571,0.580411672,0.018842742,0.281381547,0.780925226,0.226336592,0.190620107,0.115417001,0.206948614,0.599165769,-0.260244208,7.001420357,,,,
1429.png,Canny,512,512,FALSE,,0.9,70090,64400,1763,38.74995223,6.414213562,104.2308658,68316.16578,3319,0.048582937,4.858293732,2.580648343,0.993563652,0.98734472,0.267372131,0.269631791,311,100,411,0.364994228,0.055698758,0.574588769,0.013804348,0.317073171,0.004860248,1,0.780925226,0.374191134,0.262781556,0.182552602,0.30874331,0.970293087,-0.011115581,5.538099947,,,,
1430.png,SLoG,512,512,FALSE,,0.35,65871,46575,7368,6.845646042,1,9.828427125,50438.72004,11122,0.220505199,22.0505199,14.60782509,0.982737541,0.96691358,0.251277924,0.291911356,621,691,1312,0.393965036,0.368395062,0.900515744,0.163199141,0.648072747,0.052431562,0.506225169,0.511691689,0.294118543,0.218983151,0.143543053,0.251049669,0.956148007,-0.037218556,6.207538321,,,,
1430.png,LoG,512,512,FALSE,,0.169922054,27840,17373,2180,10.33176694,1,7,22523.25194,3465,0.153841018,15.38410177,9.67888654,0.943792105,0.900938237,0.106201172,0.123763587,180,305,485,0.301099032,0.297242848,0.92706422,0.154204801,0.712844037,0.037989984,0.292150885,0.511691689,0.109877874,0.034684899,0.027076787,0.052725925,0.537742997,-0.287592631,9.804757886,,,,
1430.png,Canny,512,512,FALSE,,0.9,51098,43654,2414,19.76192813,3.414213562,54.5119841,47705.2945,4051,0.084917199,8.491719929,5.060234981,0.982384205,0.966875888,0.194923401,0.215145925,437,305,742,0.479459852,0.107367022,0.670256835,0.035117057,0.44076222,0.015577038,1,0.511691689,0.402285313,0.220751979,0.166229797,0.285072114,1.041906472,0.013509957,5.047189845,,,,
1435.png,SLoG,512,512,FALSE,,0.35,109880,55947,1649,43.69934235,1.414213562,33.49949494,72060.21554,4352,0.060393935,6.039393537,2.288363957,0.989892244,0.980481527,0.419158936,0.437746254,1353,1213,2566,0.43106997,0.058895026,0.783505155,0.024666202,0.562158884,0.009723488,0.528897047,0.69350214,0.40854497,0.421926052,0.261931331,0.415127709,0.995270797,-0.007314577,4.353593242,,,,
1435.png,LoG,512,512,FALSE,,0.177734539,86110,57183,5407,14.72638981,2,10.65685425,79625.58971,10860,0.136388315,13.63883149,6.790530557,0.978420138,0.957924558,0.328483582,0.359239771,655,1002,1657,0.392550409,0.252050435,0.893101535,0.100694262,0.585907157,0.020408163,0.276919276,0.69350214,0.291758944,0.247276375,0.154522605,0.267682252,0.648615643,-0.261294839,5.176694984,,,,
1435.png,Canny,512,512,FALSE,,0.9,69453,62198,1956,34.42543632,6.414213562,90.83452378,67336.15344,3826,0.056819402,5.681940243,2.904828833,0.993038356,0.986269655,0.264942169,0.270676882,555,194,749,0.439318955,0.057734975,0.571063395,0.01675295,0.346625767,0.006350687,1,0.69350214,0.408416534,0.260812569,0.189298869,0.318336919,0.939373527,-0.020098375,4.275945633,,,,
1440.png,SLoG,512,512,FALSE,,0.35,98143,59400,4115,16.9630108,2,26.24507935,69802.78943,7968,0.114150166,11.4150166,5.895179882,0.98797977,0.976767677,0.374385834,0.383756651,1075,988,2063,0.371854037,0.155892256,0.788092345,0.058013468,0.52709599,0.018670034,0.50303334,0.710975349,0.365516565,0.349859789,0.2176685,0.357516845,0.986531323,-0.013254544,4.767819733,,,,
1440.png,LoG,512,512,FALSE,,0.158203438,39702,26623,4233,7.504152844,1,7.414213562,31765.07899,6528,0.205508697,20.55086972,13.32595458,0.933610022,0.879915862,0.151451111,0.165446939,265,367,632,0.308391958,0.387935244,0.929600756,0.190624648,0.693125443,0.047703114,0.250680685,0.710975349,0.242692939,0.100149072,0.076303562,0.141788181,0.705370393,-0.179561284,5.823930838,,,,
1440.png,Canny,512,512,FALSE,,0.9,65072,58777,2306,27.17697739,4.414213562,73.72792206,62670.10986,4205,0.067097377,6.709737719,3.679585061,0.990404427,0.981591439,0.24822998,0.24607855,431,225,656,0.394055098,0.078585161,0.627493495,0.023852868,0.388985256,0.008642836,1,0.710975349,0.390576966,0.239723957,0.17446589,0.297098266,0.991882307,-0.006633888,4.577215383,,,,
1441.png,SLoG,512,512,FALSE,,0.35,64997,46439,7145,7.146814023,1,9.828427125,51063.9862,11046,0.216316837,21.63168374,13.99224881,0.976000786,0.954499451,0.247943878,0.270549791,694,688,1382,0.401377439,0.364413532,0.901609517,0.15932729,0.643526942,0.049871875,0.507266343,0.480378658,0.277284896,0.191386275,0.127690532,0.226463784,0.961145013,-0.031772796,6.199299893,,,,
1441.png,LoG,512,512,FALSE,,0.158203289,30298,18962,2449,10.16919471,1,8,24904.35785,3827,0.153667885,15.36678851,9.833620343,0.945153475,0.904598671,0.115577698,0.127585568,228,332,560,0.326973259,0.296224027,0.916700694,0.155205147,0.70722744,0.040607531,0.271386355,0.480378658,0.126642023,0.041220833,0.0320967,0.062197079,0.529312117,-0.286321432,9.024655574,,,,
1441.png,Canny,512,512,FALSE,,0.9,54391,46012,2672,18.83409581,3.414213562,45.48233765,50324.70402,4325,0.085941886,8.594188648,5.309519553,0.980983198,0.964161523,0.207485199,0.210875387,479,266,745,0.501452684,0.112209858,0.669535928,0.035316874,0.427769461,0.016343563,1,0.480378658,0.395630729,0.212840015,0.160617435,0.27677929,1.043238419,0.012106739,4.900526689,,,,
1443.png,SLoG,512,512,FALSE,,0.35,105137,56467,2188,31.00099043,2,53.75584412,67830.16707,4805,0.070838687,7.083868738,3.225703392,0.988825321,0.978660102,0.401065826,0.412955517,1099,938,2037,0.358902514,0.080294685,0.744058501,0.030123789,0.506855576,0.011086121,0.524141371,0.77534616,0.365014992,0.392009606,0.23306919,0.378031001,0.995603434,-0.006690456,5.184924773,,,,
1443.png,LoG,512,512,FALSE,,0.193359554,79446,52923,4820,14.28199036,2,10.82842712,68839.19354,9032,0.131204326,13.12043261,7.001825198,0.972847342,0.94801882,0.303062439,0.331485104,534,955,1489,0.305421501,0.241709654,0.890041494,0.099503052,0.599377593,0.020803809,0.300100505,0.77534616,0.235745489,0.203231088,0.12251344,0.21828414,0.643052671,-0.251521189,6.356029356,,,,
1443.png,Canny,512,512,FALSE,,0.9,69716,64230,1828,37.22796663,6.242640687,103.5107648,68052.72299,3340,0.049079594,4.907959378,2.686152618,0.993725657,0.987840573,0.265945435,0.267131452,326,128,454,0.370043308,0.056655768,0.58643326,0.015210961,0.347374179,0.005760548,1,0.77534616,0.367927345,0.255605283,0.177613265,0.301649566,0.962590362,-0.013587695,5.138111269,,,,
1445.png,SLoG,512,512,FALSE,,0.35,99467,54518,3637,17.56561861,2.414213562,33.97056275,63886.15487,7030,0.110039492,11.00394916,5.692939272,0.985610247,0.972064272,0.379436493,0.382828733,1015,801,1816,0.423233926,0.142521736,0.740720374,0.052459738,0.492988727,0.016856818,0.52679354,0.66992619,0.38839883,0.345990621,0.223967937,0.365970269,0.980375702,-0.019384485,4.351837701,,,,
1445.png,LoG,512,512,FALSE,,0.185549498,55798,38084,5320,8.8240238,1,8.414213562,46943.80661,8997,0.191654675,19.1654675,11.33269836,0.951081812,0.908833106,0.212852478,0.229941247,412,596,1008,0.372577906,0.352956622,0.914849624,0.158675559,0.644736842,0.036944649,0.286791801,0.66992619,0.258103654,0.13809976,0.098857654,0.179928044,0.655255505,-0.245220752,5.361753382,,,,
1445.png,Canny,512,512,FALSE,,0.9,67595,59813,2452,26.41168586,4.828427125,63.5391919,64761.45373,4501,0.069501219,6.950121934,3.78620284,0.991515219,0.983632321,0.257854462,0.254804149,571,292,863,0.445188969,0.081253239,0.626835237,0.02399144,0.388254486,0.009579857,1,0.66992619,0.41661628,0.247015735,0.183532867,0.310144099,0.950274344,-0.018168301,4.096642808,,,,
1452.png,SLoG,512,512,FALSE,,0.35,102443,62076,3461,21.87756786,2,26.07106781,75718.26237,7174,0.094745967,9.474596716,4.570892004,0.988280475,0.977253689,0.390789032,0.400089551,1221,1282,2503,0.381933481,0.123606547,0.793123375,0.047651266,0.542906674,0.016141504,0.506674111,0.712615275,0.386292085,0.384270434,0.238603768,0.385278608,0.984595436,-0.010297818,4.461452977,,,,
1452.png,LoG,512,512,FALSE,,0.169922709,48442,32688,5114,7.529873682,1,7.828427125,38507.77401,8047,0.208970791,20.89707912,13.28043527,0.944429159,0.897699462,0.184791565,0.201754202,337,477,814,0.340646237,0.392590553,0.924325381,0.183217083,0.67540086,0.046133138,0.266111463,0.712615275,0.271586502,0.13623689,0.099778254,0.181451585,0.726218651,-0.163331198,5.429226918,,,,
1452.png,Canny,512,512,FALSE,,0.9,64985,58404,2416,25.78674206,4.828427125,65.54163056,62300.76881,4294,0.068923708,6.892370804,3.877961775,0.990163326,0.981028697,0.247898102,0.245513016,392,233,625,0.398468673,0.083761386,0.628311258,0.024724334,0.386589404,0.009331553,1,0.712615275,0.395619567,0.241499501,0.176414255,0.299918595,0.995524612,-0.005436802,4.379339351,,,,
1455.png,SLoG,512,512,FALSE,,0.35,162375,62465,187,487.7192329,1,4.648528137,91203.49656,1074,0.011775864,1.177586431,0.205035999,0.986368358,0.975650364,0.619411469,0.566998496,1164,1848,3012,0.36057961,0.00633955,0.957219251,0.003842152,0.796791444,0.001216681,0.496233881,0.788462567,0.381918488,0.58824095,0.301355187,0.463140563,0.984490843,-0.014720435,5.856211953,,,,
1455.png,LoG,512,512,FALSE,,0.220703259,65222,42783,3348,17.2953968,2,10.07106781,57904.9885,6563,0.113340839,11.33408394,5.781885269,0.970011473,0.942874506,0.248802185,0.288558535,475,776,1251,0.282778859,0.212303953,0.897252091,0.085547998,0.595280765,0.017553701,0.357335836,0.788462567,0.174118369,0.136483823,0.082849389,0.153021075,0.515441673,-0.320934192,8.307195616,,,,
