run_dir,method,scheme,tp,fp,fn,tn,tol_pred_match,tol_pred_total,tol_gt_match,tol_gt_total,valid_pixels,fault_pixels,stem,dice,iou,precision,recall,specificity,tolerant_precision,tolerant_recall,tolerant_f1
CRACKS42,slog,inclusive_uncertain,430,3200,9296,73812,430,3630,748,9726,86738,9726,section_024,0.06439053608860108,0.03326628500693697,0.11845730027515577,0.04421139214472115,0.9584480340724877,0.11845730027515577,0.07690725889360794,0.09326385330627156
CRACKS42,slog,inclusive_uncertain,1061,2733,11664,53578,1061,3794,1745,12725,69036,12725,section_035,0.12845813911245932,0.06863759865437402,0.279652082234371,0.08337917485258672,0.9514659657969222,0.279652082234371,0.13713163064822229,0.1840242022204542
CRACKS42,slog,inclusive_uncertain,1083,2832,13634,53428,1083,3915,1823,14717,70977,14717,section_041,0.11625161013304194,0.06171291811495714,0.2766283524897149,0.07358836719435102,0.9496622822607627,0.2766283524897149,0.12387035401228248,0.17111691269334972
CRACKS42,slog,inclusive_uncertain,973,3119,12004,58274,973,4092,1509,12977,74370,12977,section_043,0.11400785048912414,0.06044980119280538,0.23778103616755186,0.07497880866142022,0.9491961624287868,0.23778103616755186,0.11628265392608747,0.15618551086454424
CRACKS42,slog,inclusive_uncertain,360,3331,10315,62350,360,3691,861,10675,76356,10675,section_046,0.05011833495750374,0.025703270027112875,0.09753454348388639,0.03372365339575295,0.9492851814069595,0.09753454348388639,0.08065573770484247,0.0882957259221931
CRACKS42,slog,inclusive_uncertain,619,2868,8055,67550,619,3487,982,8674,79092,8674,section_051,0.10180083874672986,0.053630220065800004,0.17751648981881987,0.07136269310575125,0.9592717771023093,0.17751648981881987,0.11321189762495594,0.13825260173283443
CRACKS42,slog,inclusive_uncertain,434,2088,12617,60045,434,2522,896,13051,75184,13051,section_067,0.05573749438126518,0.028667679503250762,0.1720856463117681,0.03325415676957072,0.9663946694991444,0.1720856463117681,0.068653743008146,0.09815031333179494
CRACKS42,slog,inclusive_uncertain,203,2675,11488,62967,203,2878,377,11691,77333,11691,section_068,0.027867389662963916,0.014130586106073971,0.07053509381490433,0.017363784107418213,0.959248651777679,0.07053509381490433,0.0322470276280624,0.04425958261547296
CRACKS42,slog,inclusive_uncertain,739,1228,12462,62938,739,1967,1153,13201,77367,13201,section_106,0.09744198312229863,0.051216300505890065,0.3756990340601134,0.05598060752969019,0.9808621388272636,0.3756990340601134,0.0873418680402338,0.14173371984292585
CRACKS42,slog,inclusive_uncertain,676,1483,9146,73780,676,2159,1003,9822,85085,9822,section_108,0.11284533845245567,0.059796550198974084,0.3131079203320375,0.06882508654034938,0.9802957628581136,0.3131079203320375,0.10211769497037047,0.15400715732795908
CRACKS42,slog,inclusive_uncertain,470,1179,11857,57921,470,1649,758,12327,71427,12327,section_116,0.06725815684024952,0.03479934843770561,0.2850212249831109,0.038127687190688625,0.980050761421154,0.2850212249831109,0.06149103593732336,0.10115803600133258
CRACKS42,slog,inclusive_uncertain,964,3174,9616,69796,964,4138,1293,10580,83550,10580,section_124,0.13099605924709132,0.0700887014686127,0.2329627839530378,0.09111531190917663,0.956502672330964,0.2329627839530378,0.12221172022672758,0.16031996350559233
CRACKS42,slog,inclusive_uncertain,844,2610,9748,78964,844,3454,1197,10592,92166,10592,section_131,0.1201765627223977,0.06392970762000914,0.24435437174219932,0.07968277945611812,0.9680045112412082,0.24435437174219932,0.11300981873101112,0.15454510116094378
CRACKS42,slog,inclusive_uncertain,700,1494,9168,77690,700,2194,1078,9868,89052,9868,section_133,0.11606698723253517,0.061608871677467335,0.3190519598891566,0.07093635995128604,0.9811325520305894,0.3190519598891566,0.1092419943249805,0.1627567759706229
CRACKS42,slog,inclusive_uncertain,646,2215,10525,73799,646,2861,920,11171,87185,11171,section_136,0.0920752565563768,0.04825937546686967,0.22579517651092,0.05782830543366052,0.9708606309362787,0.22579517651092,0.08235610061759703,0.12069143341235473
CRACKS42,slog,inclusive_uncertain,1059,831,11597,82786,1059,1890,1708,12656,96273,12656,section_167,0.1456070397359098,0.07852005635050158,0.5603174603144957,0.0836757269278732,0.9900618295321538,0.5603174603144957,0.13495575221228273,0.21752042760860452
CRACKS42,slog,inclusive_uncertain,839,1343,10126,65204,839,2182,1456,10965,77512,10965,section_168,0.12763368068751224,0.06816704582379901,0.3845096241962213,0.07651618787042724,0.9798187747004403,0.3845096241962213,0.1327861377107772,0.19740176000826837
CRACKS42,slog,inclusive_uncertain,635,106,13258,84544,635,741,1241,13893,98543,13893,section_178,0.08678420117528578,0.045360382884459344,0.8569500674648185,0.04570647088458525,0.9987477849969287,0.8569500674648185,0.08932555963428393,0.1617869917682675
CRACKS42,slog,inclusive_uncertain,420,329,12365,73048,420,749,821,12785,86162,12785,section_193,0.06206590808329979,0.03202684154336432,0.5607476635439153,0.0328509972623912,0.9955163061993547,0.5607476635439153,0.06421587798195993,0.11523521156677989
CRACKS42,slog,inclusive_uncertain,795,161,12455,71166,795,956,1224,13250,84577,13250,section_196,0.11192453892713505,0.059279695772083155,0.8315899581502971,0.059999999999954715,0.9977427902475924,0.8315899581502971,0.09237735849049632,0.1662831173055361
CRACKS42,slog,inclusive_uncertain,707,390,9493,65236,707,1097,1164,10200,75826,10200,section_197,0.12516597326712828,0.06676109537293035,0.6444849589731588,0.06931372549012813,0.9940572334134347,0.6444849589731588,0.11411764705871164,0.1939015382453079
CRACKS42,slog,inclusive_uncertain,672,593,12816,71296,672,1265,1151,13488,85377,13488,section_204,0.09110011523073876,0.04772388324689459,0.5312252964384884,0.04982206405690256,0.9917511719455004,0.5312252964384884,0.08533511269270067,0.1470485912821664
CRACKS42,slog,inclusive_uncertain,743,590,12734,76208,743,1333,1197,13477,90275,13477,section_213,0.10033760972309227,0.052818653586370355,0.5573893473326528,0.05513096386432059,0.9923175082683153,0.5573893473326528,0.088817986198643,0.15322078851078422
CRACKS42,slog,inclusive_uncertain,745,394,12965,71672,745,1139,1383,13710,85776,13710,section_223,0.10034345747181604,0.05282189449797729,0.654082528528059,0.054339897884716014,0.9945327893873679,0.654082528528059,0.10087527352290235,0.17479322133927577
CRACKS42,slog,inclusive_uncertain,979,161,11928,74343,979,1140,1647,12907,87411,12907,section_231,0.13938919342198378,0.07491582491576758,0.8587719298170284,0.07585031378315964,0.9978390421989427,0.8587719298170284,0.12760517548607142,0.22219441450269367
CRACKS42,slog,inclusive_uncertain,137,28,9826,74065,137,165,436,9963,84056,9963,section_239,0.02705371248022605,0.013712341106982572,0.8303030302527089,0.013750878249509433,0.9996220965541955,0.8303030302527089,0.04376191910062856,0.0831417703000201
CRACKS42,slog,inclusive_uncertain,488,99,11344,99056,488,587,862,11832,110987,11832,section_250,0.0785892583943324,0.040901852317457965,0.8313458262209311,0.04124408384039786,0.9990015632090163,0.8313458262209311,0.07285327924267,0.13396666417628192
CRACKS42,slog,inclusive_uncertain,583,208,10237,83424,583,791,1017,10820,94452,10820,section_251,0.10042201360769923,0.05286543344209932,0.7370417193332864,0.05388170055447885,0.9975129137171181,0.7370417193332864,0.09399260628457116,0.16672348944304763
CRACKS42,slog,inclusive_uncertain,1134,46,15880,78836,1134,1180,1687,17014,95896,17014,section_256,0.12465648015822542,0.06647127784286842,0.9610169491443983,0.06665099329959642,0.9994168504854087,0.9610169491443983,0.0991536381802638,0.1797603651733495
CRACKS42,slog,inclusive_uncertain,850,451,12079,75500,850,1301,1592,12929,88880,12929,section_261,0.11946591707651477,0.06352765321370439,0.6533435818550858,0.0657436770051313,0.9940619610010409,0.6533435818550858,0.12313403975549296,0.2072148154874015
CRACKS42,slog,inclusive_uncertain,662,387,10519,75516,662,1049,1168,11181,87084,11181,section_262,0.10825838103016495,0.057226832641720925,0.6310772163905523,0.059207584294732836,0.9949013872968138,0.6310772163905523,0.10446292818164343,0.17925377295334877
CRACKS42,slog,inclusive_uncertain,203,595,9832,77857,203,798,528,10035,88487,10035,section_267,0.03747807624846535,0.019096895578533304,0.25438596490909293,0.020229197807652984,0.9924157446590282,0.25438596490909293,0.05261584454404323,0.08719643686598053
CRACKS42,slog,inclusive_uncertain,1304,218,9173,87020,1304,1522,1934,10477,97715,10477,section_277,0.21735144595364833,0.12192613370722587,0.8567674112952907,0.12446310966867952,0.9975010889748737,0.8567674112952907,0.18459482676321026,0.30374604448985865
CRACKS42,slog,inclusive_uncertain,364,327,10566,108909,364,691,925,10930,120166,10930,section_284,0.06264521125543185,0.03233543572885108,0.5267727930459223,0.03330283623052763,0.9970064813796736,0.5267727930459223,0.08462946020120345,0.14583033071350424
CRACKS42,slog,inclusive_uncertain,911,390,14153,78683,911,1301,1535,15064,94137,15064,section_287,0.11133516651383359,0.05894913938135178,0.7002305918470391,0.06047530536374105,0.9950678486966481,0.7002305918470391,0.10189856611782933,0.17790773882985728
CRACKS42,slog,inclusive_uncertain,897,385,9285,91403,897,1282,1351,10182,101970,10182,section_300,0.15648988136762343,0.08488691208471194,0.699687987514043,0.08809664113132185,0.9958055519238903,0.699687987514043,0.13268513062253712,0.2230686909034563
CRACKS42,log,primary,562,3191,3401,65918,562,3753,902,3963,73072,3963,section_010,0.1456713322963379,0.07855745037730143,0.1497468691709306,0.1418117587682518,0.9538265638338055,0.1497468691709306,0.22760534948214078,0.18064389662233235
CRACKS42,log,primary,770,1906,2559,60695,770,2676,1137,3329,65930,3329,section_013,0.2564529558696812,0.14708691499494347,0.2877428998494479,0.23130069089747282,0.9695532020253719,0.2877428998494479,0.3415440072083462,0.3123435761856287
CRACKS42,log,primary,735,3523,2575,63279,735,4258,1154,3310,70112,3310,section_017,0.19423890063399282,0.10756622274241538,0.17261625176098494,0.22205438066398173,0.9472620580220732,0.17261625176098494,0.34864048338263254,0.2309073753551786
CRACKS42,log,primary,574,2825,2621,71941,574,3399,1093,3195,77961,3195,section_022,0.1740976645432604,0.09534883720914394,0.16887319799891476,0.17965571204951594,0.9622154455232376,0.16887319799891476,0.3420970266029981,0.22612283454583768
CRACKS42,log,primary,412,2746,2774,74266,412,3158,949,3186,80198,3186,section_024,0.12988650693548254,0.06945380984479188,0.1304623179223228,0.12931575643399462,0.964343219238435,0.1304623179223228,0.297865662271507,0.18145087698715784
CRACKS42,log,primary,435,2371,2247,53940,435,2806,571,2682,58993,2682,section_035,0.15852769679271406,0.08608747278827214,0.1550249465425694,0.16219239373541317,0.9578945499101494,0.1550249465425694,0.2129008202825768,0.17941085056870576
CRACKS42,log,primary,866,2009,2540,54251,866,2875,1298,3406,59666,3406,section_041,0.27575226874657577,0.15992613111697151,0.3012173913033001,0.2542571931877444,0.9642907927477846,0.3012173913033001,0.38109219025137675,0.33647950084366296
CRACKS42,log,primary,861,2458,2267,58935,861,3319,1301,3128,64521,3128,section_043,0.2671009771982828,0.15413533834558873,0.2594154865915655,0.27525575447482337,0.9599628622154057,0.2594154865915655,0.4159207161112023,0.3195335091589046
CRACKS42,log,primary,861,3213,1446,62468,861,4074,1287,2307,67988,2307,section_046,0.2698636577334746,0.15597826086928265,0.21134020618504826,0.373211963587459,0.951081743578668,0.21134020618504826,0.5578673602056443,0.3065487302737806
CRACKS42,log,primary,437,2858,2210,67560,437,3295,946,2647,73065,2647,section_051,0.14708852238278847,0.07938237965471502,0.13262518968093287,0.1650925576117677,0.9594137862476981,0.13262518968093287,0.3573857196813095,0.19345833731085071
CRACKS42,log,primary,430,2774,3040,59359,430,3204,913,3470,65603,3470,section_067,0.12885825591829658,0.06886611146689804,0.13420724094839512,0.1239193083569916,0.9553538377350272,0.13420724094839512,0.2631123919300775,0.17774901801705875
CRACKS42,log,primary,412,3081,1988,62561,412,3493,770,2400,68042,2400,section_068,0.13982691328671334,0.0751687648238001,0.11795018608612096,0.1716666666659514,0.9530635873372303,0.11795018608612096,0.32083333333199654,0.1724875654258181
CRACKS42,log,primary,521,1943,1862,62223,521,2464,803,2383,66549,2383,section_106,0.21497833711529818,0.12043458159935175,0.21144480519394707,0.21863197649929236,0.969719165913261,0.21144480519394707,0.33697020562175,0.25984189629918986
CRACKS42,log,primary,356,2791,2019,72472,356,3147,504,2375,77638,2375,section_108,0.12893879029313846,0.0689121176924721,0.11312360978673937,0.14989473684147414,0.9629167054195338,0.11312360978673937,0.21221052631489595,0.14757762785825332
CRACKS42,log,primary,389,3330,1935,55770,389,3719,674,2324,61424,2324,section_116,0.12874400132363273,0.0688008489563693,0.10459801021751923,0.1673838209975586,0.9436548223348658,0.10459801021751923,0.2900172117027108,0.15374583046540247
CRACKS42,log,primary,605,5761,1759,67209,605,6366,837,2364,75334,2364,section_124,0.13860252004566023,0.07446153846144682,0.09503612943748817,0.2559221658195604,0.9210497464710263,0.09503612943748817,0.35406091370408604,0.14984992035977313
CRACKS42,log,primary,643,5031,2100,76543,643,5674,910,2743,84317,2743,section_131,0.15278602827592633,0.08271160277838602,0.11332393373261664,0.23441487422444618,0.9383259371857531,0.11332393373261664,0.33175355450116023,0.1689396474773138
CRACKS42,log,primary,579,3795,2453,75389,579,4374,873,3032,82216,3032,section_133,0.15635970834437435,0.08481031199636033,0.1323731138542927,0.19096306068538602,0.952073651242555,0.1323731138542927,0.28792875989350947,0.18136500448415202
CRACKS42,log,primary,644,3204,1166,72810,644,3848,812,1810,77824,1810,section_136,0.2276422764223619,0.12844036697222092,0.16735966735923244,0.35580110497040995,0.9578498697607075,0.16735966735923244,0.4486187845279082,0.24377699934401326
CRACKS42,log,primary,531,2581,1966,81036,531,3112,839,2497,86114,2497,section_167,0.18933856302337435,0.10456872784540258,0.1706298200508656,0.21265518622261653,0.9691330710261109,0.1706298200508656,0.33600320384326793,0.22632620604155587
CRACKS42,log,primary,715,1170,1352,65377,715,1885,1086,2067,68614,2067,section_168,0.3618421052622423,0.2208835341358638,0.37931034482557396,0.34591194968386113,0.9824184411016301,0.37931034482557396,0.5253991291701723,0.44055982253311127
CRACKS42,log,primary,302,2600,2347,82050,302,2902,464,2649,87299,2649,section_178,0.1088092235631259,0.057534768527228934,0.10406616126773237,0.11400528501278216,0.9692852923802754,0.10406616126773237,0.17516043790043354,0.13056258808984106
CRACKS42,log,primary,201,1947,1846,71430,201,2148,335,2047,75424,2047,section_193,0.09582836710346644,0.05032548823222252,0.09357541899397777,0.09819247679483052,0.9734657999099209,0.09357541899397777,0.1636541279913842,0.11906877091701641
CRACKS42,log,primary,282,2047,1306,69280,282,2329,420,1588,72915,1588,section_196,0.1439877457234006,0.07757909215934641,0.12108200944559433,0.1775818639787306,0.97130119029246,0.12108200944559433,0.26448362720236473,0.16611546866550328
CRACKS42,log,primary,334,2592,2032,63034,334,2926,557,2366,67992,2366,section_197,0.12622826908517343,0.06736587333588671,0.11414900888546088,0.14116652578131375,0.9605034589947642,0.11414900888546088,0.23541842772512503,0.1537487569781204
CRACKS42,log,primary,30,5016,2038,66873,30,5046,73,2068,73957,2068,section_204,0.008434073657564755,0.004234895539237387,0.005945303210451952,0.014506769825848614,0.9302257647204816,0.005945303210451952,0.03529980657623163,0.010176624747433072
CRACKS42,log,primary,110,3676,1415,73122,110,3786,211,1525,78323,1525,section_213,0.04142346074177853,0.02114977888863459,0.029054410987773234,0.07213114754051062,0.9521341701605573,0.029054410987773234,0.13836065573679765,0.04802419752109131
CRACKS42,log,primary,0,3141,0,68925,0,3141,0,0,72066,0,section_223,0.0,0.0,0.0,0.0,0.9564149529596542,0.0,0.0,0.0
CRACKS42,log,primary,0,3180,0,71324,0,3180,0,0,74504,0,section_231,0.0,0.0,0.0,0.0,0.957317727907098,0.0,0.0,0.0
CRACKS42,log,primary,0,1911,0,72182,0,1911,0,0,74093,0,section_239,0.0,0.0,0.0,0.0,0.9742080898329162,0.0,0.0,0.0
CRACKS42,log,primary,0,2854,0,96301,0,2854,0,0,99155,0,section_250,0.0,0.0,0.0,0.0,0.971216781806165,0.0,0.0,0.0
CRACKS42,log,primary,0,2707,0,80925,0,2707,0,0,83632,0,section_251,0.0,0.0,0.0,0.0,0.9676320068872002,0.0,0.0,0.0
CRACKS42,log,primary,0,4260,0,74622,0,4260,0,0,78882,0,section_256,0.0,0.0,0.0,0.0,0.9459952840951109,0.0,0.0,0.0
CRACKS42,log,primary,0,2124,0,73827,0,2124,0,0,75951,0,section_261,0.0,0.0,0.0,0.0,0.9720346012559451,0.0,0.0,0.0
CRACKS42,log,primary,0,2660,0,73243,0,2660,0,0,75903,0,section_262,0.0,0.0,0.0,0.0,0.9649552718600102,0.0,0.0,0.0
CRACKS42,log,primary,0,3062,0,75390,0,3062,0,0,78452,0,section_267,0.0,0.0,0.0,0.0,0.9609697649516952,0.0,0.0,0.0
CRACKS42,log,primary,0,3406,0,83832,0,3406,0,0,87238,0,section_277,0.0,0.0,0.0,0.0,0.9609573809577293,0.0,0.0,0.0
CRACKS42,log,primary,0,4380,0,104856,0,4380,0,0,109236,0,section_284,0.0,0.0,0.0,0.0,0.95990332857291,0.0,0.0,0.0
CRACKS42,log,primary,0,3957,0,75116,0,3957,0,0,79073,0,section_287,0.0,0.0,0.0,0.0,0.9499576340848394,0.0,0.0,0.0
CRACKS42,log,primary,0,4053,0,87735,0,4053,0,0,91788,0,section_300,0.0,0.0,0.0,0.0,0.9558439011634466,0.0,0.0,0.0
CRACKS42,log,inclusive_uncertain,1028,3191,12302,65918,1028,4219,1638,13330,82439,13330,section_010,0.11715767280180228,0.062223836329482335,0.243659634984016,0.07711927981989714,0.9538265638338055,0.243659634984016,0.12288072017995282,0.16337120967414553
CRACKS42,log,inclusive_uncertain,1186,1906,10487,60695,1240,3092,1933,11673,74274,11673,section_013,0.1606501862511611,0.08734074674122737,0.3835705045265732,0.10160198749241703,0.9695532020253719,0.40103492884734465,0.16559581941217716,0.2344020570269289
CRACKS42,log,inclusive_uncertain,1196,3523,13557,63279,1196,4719,2078,14753,81555,14753,section_017,0.1228430566967323,0.06544101553946956,0.25344352617026183,0.08106825730354432,0.9472620580220732,0.25344352617026183,0.14085270792371662,0.18107302568323852
CRACKS42,log,inclusive_uncertain,721,2825,12587,71941,721,3546,1514,13308,88074,13308,section_022,0.08555832443331816,0.04469100601249321,0.2033276931748355,0.05417793808231576,0.9622154455232376,0.2033276931748355,0.11376615569573657,0.14589882050301695
CRACKS42,log,inclusive_uncertain,834,2746,8892,74266,834,3580,1655,9726,86738,9726,section_024,0.12535698181262184,0.06686978832579628,0.23296089385409788,0.08574953732255217,0.964343219238435,0.23296089385409788,0.1701624511616593,0.19667030565110738
CRACKS42,log,inclusive_uncertain,1075,2371,11650,53940,1075,3446,1676,12725,69036,12725,section_035,0.13295405355257375,0.07121091679910492,0.3119558908870808,0.08447937131624009,0.9578945499101494,0.3119558908870808,0.131709233791645,0.1852183917732475
CRACKS42,log,inclusive_uncertain,1398,2009,13319,54251,1398,3407,2064,14717,70977,14717,section_041,0.15427058044573258,0.08358244649044387,0.4103316700897848,0.09499218590738942,0.9642907927477846,0.4103316700897848,0.1402459740435277,0.20904359020250127
CRACKS42,log,inclusive_uncertain,891,2458,12086,58935,891,3349,1445,12977,74370,12977,section_043,0.10915104740897393,0.05772594752182849,0.2660495670341414,0.06865993681122859,0.9599628622154057,0.2660495670341414,0.11135085150642571,0.15699423525685335
CRACKS42,log,inclusive_uncertain,1179,3213,9496,62468,1179,4392,1747,10675,76356,10675,section_046,0.15650096236798533,0.08489343317966237,0.2684426229502085,0.11044496487109091,0.951081743578668,0.2684426229502085,0.16365339578439,0.20334159028364424
CRACKS42,log,inclusive_uncertain,721,2858,7953,67560,721,3579,1410,8674,79092,8674,section_051,0.11768546478403845,0.06252167880674425,0.2014529198094399,0.08312197371445339,0.9594137862476981,0.2014529198094399,0.16255476135558847,0.17992549113015088
CRACKS42,log,inclusive_uncertain,772,2774,12279,59359,772,3546,1628,13051,75184,13051,section_067,0.09302886063740855,0.04878357030012715,0.21771009588207077,0.05915255535969722,0.9553538377350272,0.21771009588207077,0.12474139912640812,0.15860617674085895
CRACKS42,log,inclusive_uncertain,712,3081,10979,62561,712,3793,1319,11691,77333,11691,section_068,0.0919659002841049,0.0481992959653072,0.18771421038706113,0.06090154819941758,0.9530635873372303,0.18771421038706113,0.11282182875706712,0.14093657356492773
CRACKS42,log,inclusive_uncertain,775,1943,12426,62223,775,2718,1315,13201,77367,13201,section_106,0.09736792512086351,0.05117538298992923,0.28513612950594136,0.058707673661041807,0.969719165913261,0.28513612950594136,0.0996136656313161,0.14764636490916325
CRACKS42,log,inclusive_uncertain,1029,2791,8793,72472,1029,3820,1577,9822,85085,9822,section_108,0.15085764550641337,0.08158249425189758,0.26937172774798596,0.10476481368346083,0.9629167054195338,0.26937172774798596,0.16055793117474998,0.20119461600570385
CRACKS42,log,inclusive_uncertain,751,3330,11576,55770,751,4081,1405,12327,71427,12327,section_116,0.0915407118478233,0.04796576611097402,0.18402352364571423,0.06092317676639821,0.9436548223348658,0.18402352364571423,0.11397744787854791,0.14076820463793308
CRACKS42,log,inclusive_uncertain,859,5761,9721,67209,859,6620,1190,10580,83550,10580,section_124,0.09988372093017449,0.052567162352333045,0.1297583081569037,0.08119092627591569,0.9210497464710263,0.1297583081569037,0.11247637051029066,0.12050085497949514
CRACKS42,log,inclusive_uncertain,915,5031,9677,76543,915,5946,1336,10592,92166,10592,section_131,0.11065425081623494,0.058567496639532375,0.15388496468188045,0.08638595166154986,0.9383259371857531,0.15388496468188045,0.12613293051347607,0.13863371732423216
CRACKS42,log,inclusive_uncertain,922,3795,8946,75389,922,4717,1338,9868,89052,9868,section_133,0.1264312649981992,0.06748151943199335,0.19546321814671302,0.09343331982155104,0.952073651242555,0.19546321814671302,0.13558978516402959,0.16011221581061896
CRACKS42,log,inclusive_uncertain,1212,3204,9959,72810,1212,4416,1711,11171,87185,11171,section_136,0.15551421055998235,0.08431304347820222,0.27445652173850893,0.10849521081361695,0.9578498697607075,0.27445652173850893,0.15316444364859622,0.19660859909761663
CRACKS42,log,inclusive_uncertain,1242,2581,11414,81036,1242,3823,1858,12656,96273,12656,section_167,0.1507373020206622,0.08151210868275807,0.324875752026354,0.09813527180776063,0.9691330710261109,0.324875752026354,0.1468078381794036,0.20223008309422608
CRACKS42,log,inclusive_uncertain,889,1170,10076,65377,889,2059,1387,10965,77512,10965,section_168,0.1365171990170942,0.07325916769668457,0.4317629917414679,0.08107615139071493,0.9824184411016301,0.4317629917414679,0.1264933880527802,0.19566337138142526
CRACKS42,log,inclusive_uncertain,1160,2600,12733,82050,1160,3760,1969,13893,98543,13893,section_178,0.13142242111814909,0.07033286848961963,0.30851063829705183,0.08349528539546282,0.9692852923802754,0.30851063829705183,0.1417260490893675,0.1942266995191358
CRACKS42,log,inclusive_uncertain,890,1947,11895,71430,890,2837,1394,12785,86162,12785,section_193,0.1139418768402804,0.06041270703226961,0.3137116672530359,0.06961282753220992,0.9734657999099209,0.3137116672530359,0.10903402424707935,0.16182421447447823
CRACKS42,log,inclusive_uncertain,1012,2047,12238,69280,1012,3059,1708,13250,84577,13250,section_196,0.12410325587091538,0.06615676276389738,0.33082706766809145,0.07637735849050839,0.97130119029246,0.33082706766809145,0.1289056603772612,0.18552292712389443
CRACKS42,log,inclusive_uncertain,1410,2592,8790,63034,1410,4002,2321,10200,75826,10200,section_197,0.19856358259386103,0.11022514071285942,0.35232383808007917,0.13823529411751154,0.9605034589947642,0.35232383808007917,0.22754901960762003,0.27651214052902834
CRACKS42,log,inclusive_uncertain,1216,5016,12272,66873,1216,6232,2005,13488,85377,13488,section_204,0.12332657200805104,0.06571552096840375,0.1951219512191991,0.09015421115058558,0.9302257647204816,0.1951219512191991,0.148650652431681,0.16874529384084533
CRACKS42,log,inclusive_uncertain,931,3676,12546,73122,931,4607,1895,13477,90275,13477,section_213,0.10296394602958252,0.05427621990319228,0.20208378554329914,0.06908065593227788,0.9521341701605573,0.20208378554329914,0.14060992802542063,0.1658331307877007
CRACKS42,log,inclusive_uncertain,749,3141,12961,68925,749,3890,1487,13710,85776,13710,section_223,0.085113636363588,0.04444840068836007,0.1925449871460346,0.05463165572570778,0.9564149529596542,0.1925449871460346,0.1084609773886882,0.13875882383684893
CRACKS42,log,inclusive_uncertain,1511,3180,11396,71324,1511,4691,2259,12907,87411,12907,section_231,0.17172405955212425,0.09392677317082493,0.3221061607326325,0.1170682575345804,0.957317727907098,0.3221061607326325,0.17502130626778103,0.2268047678574736
CRACKS42,log,inclusive_uncertain,874,1911,9089,72182,874,2785,1551,9963,84056,9963,section_239,0.13711954816431038,0.07360619841664678,0.31382405744950154,0.08772458094942515,0.9742080898329162,0.31382405744950154,0.15567600120430022,0.20811445027272793
CRACKS42,log,inclusive_uncertain,1631,2854,10201,96301,1631,4485,2562,11832,110987,11832,section_250,0.19991419991407738,0.11105815061956212,0.3636566332210398,0.13784651791739533,0.971216781806165,0.3636566332210398,0.21653144016208878,0.27143988913626155
CRACKS42,log,inclusive_uncertain,1648,2707,9172,80925,1648,4355,2721,10820,94452,10820,section_251,0.21719934102127367,0.12183041324748885,0.37841561423564085,0.1523105360442215,0.9676320068872002,0.37841561423564085,0.2514787430681594,0.3021569582616914
CRACKS42,log,inclusive_uncertain,1616,4260,15398,74622,1616,5876,2962,17014,95896,17014,section_256,0.14119702927036207,0.0759612672745718,0.2750170183793822,0.09498060420824322,0.9459952840951109,0.2750170183793822,0.17409192429753492,0.21321437330010268
CRACKS42,log,inclusive_uncertain,2265,2124,10664,73827,2265,4389,3505,12929,88880,12929,section_261,0.261577549370446,0.15046834518026275,0.5160628844827613,0.17518756284308515,0.9720346012559451,0.5160628844827613,0.27109598576821786,0.3554621052935014
CRACKS42,log,inclusive_uncertain,1600,2660,9581,73243,1600,4260,2446,11181,87084,11181,section_262,0.2072404637004033,0.11559858391726349,0.37558685445921225,0.14309990161868963,0.9649552718600102,0.37558685445921225,0.21876397459957178,0.2764861011013789
CRACKS42,log,inclusive_uncertain,372,3062,9663,75390,372,3434,795,10035,88487,10035,section_267,0.05523795381984168,0.02840345117200244,0.10832847990649876,0.03707025411057591,0.9609697649516952,0.10832847990649876,0.07922272047824691,0.09151715806963362
CRACKS42,log,inclusive_uncertain,1744,3406,8733,83832,1744,5150,2386,10477,97715,10477,section_277,0.22320342996082215,0.12562126341559776,0.33864077669837156,0.16645986446485972,0.9609573809577293,0.33864077669837156,0.22773694759928628,0.2723306802078768
CRACKS42,log,inclusive_uncertain,1185,4380,9745,104856,1185,5565,2042,10930,120166,10930,section_284,0.14367990300082226,0.07740039190066793,0.21293800539045293,0.10841720036586604,0.95990332857291,0.21293800539045293,0.18682525160092694,0.1990287738634512
CRACKS42,log,inclusive_uncertain,1364,3957,13700,75116,1364,5321,2203,15064,94137,15064,section_287,0.1338238901152152,0.07171021502546043,0.2563427927076558,0.09054699946887244,0.9499576340848394,0.2563427927076558,0.14624269782252639,0.18623751488097967
CRACKS42,log,inclusive_uncertain,1171,4053,9011,87735,1171,5224,1861,10182,101970,10182,section_300,0.15201869401522003,0.0822620302071779,0.22415773353709006,0.11500687487712137,0.9558439011634466,0.22415773353709006,0.1827735219012151,0.2013612710531801
CRACKS42,canny,primary,1015,2831,2948,66278,1015,3846,1801,3963,73072,3963,section_010,0.25995646049396853,0.14939652634655667,0.2639105564215707,0.25611910168999213,0.9590357261715611,0.2639105564215707,0.4544536966932767,0.33391173286410525
CRACKS42,canny,primary,543,1437,2786,61164,543,1980,1096,3329,65930,3329,section_013,0.20455829723073168,0.1139320184638818,0.2742424242410392,0.1631120456588672,0.9770450951261199,0.2742424242410392,0.32922799639432493,0.29923018353737635
CRACKS42,canny,primary,310,1222,3000,65580,310,1532,909,3310,70112,3310,section_017,0.1280462618749937,0.06840247131494175,0.2023498694503763,0.09365558912358413,0.9817071345167837,0.2023498694503763,0.2746223564946386,0.23301061905519752
